num,word
1938,ובשנת
1939,משחקי
1940,ישנן
1941,פצצות
1942,עיריית
1943,חקר
1944,זהה
1945,נפוץ
1946,נהוג
1947,הקוטב
1948,שאתה
1949,הכרוב
1950,ירד
1951,קדימה
1952,מבית
1953,ואפילו
1954,למוות
1955,שבע
1956,עמוד
1957,עובר
1958,לשלוח
1959,האמת
1960,בקיץ
1961,הלב
1962,מצאו
1963,קשות
1964,השערים
1965,באליפות
1966,בצבא
1967,להגנה
1968,פרץ
1969,אישית
1970,השתתפו
1971,הכריז
1972,יחס
1973,לשחקן
1974,הנוף
1975,הנוער
1976,בדיקה
1977,הפדרלי
1978,הקבוצות
1979,נבנתה
1980,ישיר
1981,קצרה
1982,מיוחדות
1983,מסורת
1984,מודרנית
1985,פלוגות
1986,איסור
1987,יוצרים
1988,תופעות
1989,בשדרה
1990,בנחל
1991,הפילוסופיה
1992,האנרגיה
1993,אנאבוליים
1994,אבידות
1995,אנכי
1996,הרחק
1997,האביב
1998,המטה
1999,לגובה
2000,הראש
2001,מועד
2002,לפנות
2003,עליהן
2004,לעזוב
2005,ידועה
2006,להסביר
2007,תלוי
2008,חייהם
2009,הסתיים
2010,ברוח
2011,הודות
2012,החלק
2013,ההחלטה
2014,בתים
2015,נרחב
2016,קרבות
2017,פרטי
2018,אזרחות
2019,אזרח
2020,חסרת
2021,כוחו
2022,השפעת
2023,הדמות
2024,בולט
2025,רימונים
2026,בירת
2027,מאנשי
2028,הנוצרית
2029,גרסה
2030,בסדרת
2031,דוגמת
2032,מבוססת
2033,למעט
2034,אישור
2035,אוצר
2036,המוסלמים
2037,נוצרים
2038,ייצור
2039,ערבים
2040,נעליים
2041,הכלב
2042,הצרצר
2043,הביתה
2044,נורא
2045,בוקר
2046,ציפור
2047,קראו
2048,הקטנים
2049,שעבר
2050,זוג
2051,כשהם
2052,בחדר
2053,ספק
2054,וחצי
2055,ואלה
2056,פתיחת
2057,פתוח
2058,עשו
2059,חשש
2060,אחראי
2061,השופט
2062,השאלה
2063,הבין
2064,השואה
2065,נפץ
2066,משמר
2067,ישירות
2068,חשובה
2069,גברים
2070,טענה
2071,נודע
2072,יסוד
2073,לאדם
2074,להשתתף
2075,שערי
2076,קבוע
2077,חג
2078,הציבורי
2079,הסיבה
2080,ספורטאים
2081,אויב
2082,ואנשי
2083,הצפונית
2084,ההתנגדות
2085,שכלל
2086,בספרות
2087,המערבית
2088,ביצוע
2089,הקודש
2090,עלייה
2091,התפתחה
2092,הקריירה
2093,המודרני
2094,הביטוי
2095,אתרי
2096,דגים
2097,בשום
2098,לספר
2099,מגיעים
2100,גבר
2101,לעזור
2102,קם
2103,לחפש
2104,הבאה
2105,בחזרה
2106,נכנס
2107,חשבון
2108,כתבי
2109,כותב
2110,גורל
2111,מצליח
2112,עונת
2113,אימה
2114,התקשורת
2115,בתגובה
2116,ממשיך
2117,האפשרות
2118,סיים
2119,נרצחו
2120,מעשי
2121,ובעלי
2122,כושר
2123,העביר
2124,המולדת
2125,קיסר
2126,בכיכר
2127,במחלוקת
2128,תושבים
2129,אמצעים
2130,אירועי
2131,התנאים
2132,התקיימו
2133,פלוגת
2134,יוצאי
2135,להפיק
2136,השירה
2137,הבנייה
2138,החמצן
2139,קת
2140,המרתון
2141,השריקה
2142,השיבה
2143,נדמה
2144,החלון
2145,לו
2146,לשים
2147,החדר
2148,פרחים
2149,יודעים
2150,שאף
2151,למחצה
2152,לפעמים
2153,התברר
2154,להוציא
2155,להחזיק
2156,אפשרי
2157,במחנה
2158,בתא
2159,בסדר
2160,בנה
2161,למחרת
2162,למצב
2163,לסוף
2164,ארוכים
2165,דמוי
2166,שחקן
2167,פרסום
2168,לקו
2169,המוח
2170,הקודם
2171,נפגש
2172,שנועדו
2173,השיטה
2174,הרבייה
2175,הצטרפו
2176,בייחוד
2177,מבצר
2178,והייתה
2179,הובילה
2180,כאל
2181,מפלגת
2182,הועברו
2183,בתנאי
2184,עולמית
2185,נטל
2186,המחתרת
2187,נפרד
2188,שיצר
2189,הסנדק
2190,הפירמידות
2191,הרומח
2192,רבייה
2193,דעתי
2194,הערב
2195,רצון
2196,לשיר
2197,דברי
2198,מסביב
2199,למי
2200,מנה
2201,לבנה
2202,בשעות
2203,קנה
2204,כזו
2205,הקודמת
2206,תלויה
2207,נפלו
2208,מלון
2209,שלהן
2210,חלב
2211,הענק
2212,ההצבעה
2213,גזע
2214,באש
2215,לתקוף
2216,לעסוק
2217,לכאורה
2218,ובה
2219,שפעלו
2220,שנותרו
2221,פעמיים
2222,המעבר
2223,הקבר
2224,הזוג
2225,הסופר
2226,דגן
2227,בפרט
2228,בבניית
2229,צבע
2230,התקפה
2231,מקדש
2232,שפת
2233,האמונה
2234,החינוך
2235,עבודות
2236,נפוצה
2237,מחלות
2238,חברתית
2239,תחום
2240,במבנה
2241,בקבוצה
2242,בפרק
2243,אלמוגים
2244,אלוהים
2245,איתו
2246,תכף
2247,הקרמת
2248,זחל
2249,זקן
2250,קן
2251,קץ
2252,ומה
2253,ואחרי
2254,הבריאות
2255,עושים
2256,שמע
2257,מקומו
2258,לטפל
2259,דרכי
2260,בהיר
2261,ארגוני
2262,נפתח
2263,מתחיל
2264,מושג
2265,מקבל
2266,מקרים
2267,הזמנים
2268,מחוז
2269,להימנע
2270,והחל
2271,המספרים
2272,בתום
2273,מיוחדים
2274,לימים
2275,המפורסם
2276,התנהגות
2277,הזרים
2278,הגורם
2279,גודל
2280,בסביבות
2281,מצור
2282,מפלגות
2283,עבד
2284,אנשיו
2285,בכלי
2286,הקרוי
2287,החברתי
2288,משתמש
2289,תחנות
2290,פעילותו
2291,גטו
2292,למים
2293,להצביע
2294,הבור
2295,אתרים
2296,האנדרטה
2297,וכדומה
2298,במחקר
2299,החתול
2300,שתן
2301,האיגרוף
2302,ביולוגיה
2303,הטרופי
2304,המעלות
2305,בעצמי
2306,צעקה
2307,איפה
2308,ראיתי
2309,אתמול
2310,רגלי
2311,מקרה
2312,מבקש
2313,האפשר
2314,עומדת
2315,נסע
2316,מעטים
2317,השומר
2318,גרמו
2319,שקיבל
2320,אסור
2321,המידע
2322,הקהל
2323,בענף
2324,מלחמות
2325,לוחם
2326,ערכו
2327,אזורי
2328,הלשון
2329,הקשת
2330,הטענה
2331,הסדר
2332,בשדה
2333,בעיה
2334,סלע
2335,המבצר
2336,סבר
2337,קצין
2338,היווה
2339,בחירות
2340,נוצרה
2341,מרחק
2342,פירוק
2343,המציאות
2344,מוסלמים
2345,משקל
2346,המבנים
2347,העובדים
2348,מימן
2349,מסלול
2350,פיתח
2351,התחרות
2352,בנוכחות
2353,תהליכים
2354,חלבונים
2355,ישבתי
2356,הכנימה
2357,הבקר
2358,לשבת
2359,צריכים
2360,מתים
2361,מכתב
2362,טובים
2363,מתאים
2364,שרק
2365,ראשו
2366,מתחילה
2367,הישן
2368,שחקני
2369,עזר
2370,כיס
2371,היסוד
2372,מסר
2373,לעבוד
2374,לעצור
2375,והדבר
2376,שרידי
2377,התורה
2378,הנמצא
2379,בחצר
2380,לייצר
2381,להחזיר
2382,תקשורת
2383,התקבל
2384,הופך
2385,בדיקת
2386,רעיונות
2387,מתוכם
2388,מוגבל
2389,מזרחה
2390,לח
2391,שירי
2392,שווה
2393,פעולת
2394,הדור
2395,גיר
2396,במאבק
2397,בתנאים
2398,בהקשר
2399,נכשל
2400,המפלגות
2401,ששימשו
2402,לצורכי
2403,המבוסס
2404,הקולות
2405,מורשת
2406,שנוצר
2407,המוסלמי
2408,הרוב
2409,דופן
2410,הופיעה
2411,השירים
2412,הרכב
2413,רכבת
2414,פתרון
2415,כוללים
2416,ההעתקים
2417,והלח
2418,צבי
2419,פסלים
2420,הקלאסית
2421,אשרה
2422,תרכובות
2423,חומצות
2424,האדון
2425,לשמוע
2426,נאה
2427,הבר
2428,רוצים
2429,תועלת
2430,קרה
2431,הקיר
2432,עלינו
2433,כאלו
2434,היינו
2435,הספרים
2436,בשעת
2437,לשלם
2438,שבוע
2439,בקצה
2440,בחורף
2441,ידעו
2442,להתקיים
2443,החצר
2444,מידי
2445,מקומי
2446,שחקנים
2447,פרש
2448,הקול
2449,האמיתי
2450,הסכסוך
2451,בעיתון
2452,ואל
2453,ובהמשך
2454,התהליך
2455,הפרטים
2456,האצבעות
2457,דן
2458,במסע
2459,בקו
2460,מטרות
2461,מצוק
2462,יתרון
2463,ובהן
2464,שמאל
2465,ששימש
2466,אישי
2467,בשירה
2468,בחייו
2469,בהנהגת
2470,ציד
2471,האונייה
2472,סמכות
2473,שכללה
2474,תעלת
2475,שריון
2476,צבאיים
2477,התנגדו
2478,הרקע
2479,העמים
2480,האוקיינוס
2481,באוויר
2482,וחלק
2483,חזית
2484,הדעות
2485,הבינלאומית
2486,הדתי
2487,תוכניות
2488,בתוכנית
2489,מוקשים
2490,מוצרי
2491,חוקרים
2492,הפסל
2493,הנדסי
2494,באותם
2495,אגן
2496,התאוריה
2497,בשלהי
2498,אוניברסיטת
2499,המדעי
2500,הורמון
2501,בסמים
2502,השחפת
2503,הרגשתי
2504,לישון
2505,הלכתי
2506,יכלה
2507,שמא
2508,הציגה
2509,רחוק
2510,צעדים
2511,חבל
2512,קלה
2513,השדה
2514,נראו
2515,החלטה
2516,דרכה
2517,מעץ
2518,מטה
2519,לראש
2520,הדיון
2521,הרשות
2522,לחוק
2523,התקבלה
2524,התעופה
2525,סגן
2526,מפתח
2527,מסיבות
2528,עוסק
2529,עברי
2530,האירועים
2531,הכיר
2532,בניסיון
2533,סכום
2534,משא
2535,שילוב
2536,שאלת
2537,עזב
2538,הועבר
2539,הפיתוח
2540,החשוב
2541,במדינת
2542,בבניין
2543,דרומה
2544,הקרבות
2545,שטחים
2546,הלוחם
2547,חוקית
2548,חברתי
2549,היריב
2550,מאבק
2551,דעות
2552,הטוענים
2553,רחבה
2554,נתפס
2555,למד
2556,הקומוניסטי
2557,בקשר
2558,סמך
2559,נאמר
2560,מחלוקת
2561,ומשם
2562,עשויה
2563,המקומית
2564,השוליים
2565,הכלל
2566,הטמפרטורה
2567,גיל
2568,בור
2569,בארגון
2570,ובית
2571,קשרי
2572,עתיד
2573,במקור
2574,בדרכים
2575,היקוות
2576,המוסד
2577,זהות
2578,מציין
2579,יוצר
2580,מאפשרת
2581,ירוק
2582,ובכל
2583,הצהריים
2584,ישר
2585,פניו
2586,אישר
2587,מתו
2588,לזמן
2589,הסביר
2590,שעליו
2591,השער
2592,הסמוך
2593,ברציפות
2594,לערוך
2595,הצד
2596,הסכים
2597,בלב
2598,בפתח
2599,בצבע
2600,נדיר
2601,לציבור
2602,הצדק
2603,הנוכחי
2604,בקלות
2605,רכב
2606,מוחלט
2607,לתקופה
2608,לפתח
2609,לרגל
2610,תמיכה
2611,תמונה
2612,פרקים
2613,המטרה
2614,התגלו
2615,הנמצאים
2616,גורמת
2617,נותרה
2618,צבאו
2619,החופשית
2620,שליטה
2621,העברת
2622,חתם
2623,עמדות
2624,ביטול
2625,תקף
2626,האזרח
2627,לספק
2628,בפעולות
2629,לקבוע
2630,שבט
2631,מופיעים
2632,מפקדת
2633,זיהוי
2634,השתתף
2635,בתפקיד
2636,התיישבות
2637,המרחק
2638,קיום
2639,תחומים
2640,הסגנון
2641,בפרס
2642,החומרים
2643,האדונים
2644,מחר
2645,וכעת
2646,המלכות
2647,מפה
2648,ודאי
2649,הכסף
2650,הפרחים
2651,לילדים
2652,הצהיר
2653,מחשבה
2654,לדבריו
2655,בלא
2656,כשהיא
2657,הולכת
2658,הקטנה
2659,מוזיקה
2660,מכה
2661,מביא
2662,מנסה
2663,שאינה
2664,התוצאה
2665,בפי
2666,לאתר
2667,להישגים
2668,להרוג
2669,אינסולין
2670,אורח
2671,בתו
2672,בשיטה
2673,נטען
2674,מתקדמים
2675,מפעל
2676,לאנשי
2677,אמן
2678,כלשהי
2679,התרחש
2680,גדלים
2681,סיבה
2682,הלאומנים
2683,פלישה
2684,בלחימה
2685,תוכניתו
2686,נעצרו
2687,הוועדה
2688,הסיבות
2689,איחוד
2690,אוכלוסייה
2691,מאמץ
2692,המלוכה
2693,המקומי
2694,באזורי
2695,גדודי
2696,במשקל
2697,חלקית
2698,האישי
2699,החרב
2700,בדמוקרטיה
2701,מחלת
2702,מהתקופה
2703,מנגנון
2704,לפעילות
2705,ומאוחר
2706,שחמט
2707,אפקט
2708,הינם
2709,השתמש
2710,הפילוסוף
2711,ההיסטורי
2712,הדמויות
2713,רמות
2714,ציורי
2715,בדגל
2716,הבימה
2717,הציונות
2718,רשימה
2719,להפקת
2720,אקלים
2721,האוניברסיטה
2722,מדעי
2723,לימודיו
2724,בתחרות
2725,ארסנל
2726,חן
2727,והנה
2728,חפץ
2729,רעה
2730,לבד
2731,כליל
2732,משרה
2733,בתוכו
2734,טעם
2735,הכהן
2736,העלה
2737,נותן
2738,ונראה
2739,החולה
2740,הגברים
2741,לכבוד
2742,עור
2743,מגרש
2744,לפתוח
2745,ואולם
2746,הגשר
2747,רצח
2748,שדות
2749,עזרה
2750,כהה
2751,הוציא
2752,הצמחים
2753,הסמוכים
2754,דור
2755,נושאים
2756,משרדי
2757,מחסור
2758,מגלה
2759,קדם
2760,אגם
2761,המשורר
2762,השרירים
2763,העבר
2764,הרשמי
2765,בנשק
2766,צור
2767,נהג
2768,נדרש
2769,לניצחון
2770,כבשו
2771,קורבנות
2772,החומות
2773,גנרל
2774,בוצעו
2775,מפקדי
2776,לכיבוש
2777,תומכי
2778,לשלוט
2779,למטרות
2780,הכיכר
2781,מתח
2782,חל
2783,הקשרים
2784,הכרזת
2785,מתקדם
2786,מחבר
2787,לשינוי
2788,לזהות
2789,פסל
2790,המונח
2791,המקובל
2792,הספרות
2793,טלוויזיה
2794,ממוצע
2795,שזכה
2796,שכבות
2797,פגיעות
2798,השפות
2799,האש
2800,הכתיבה
2801,הבדלים
2802,הריצה
2803,מוזכר
2804,מפלס
2805,גופים
2806,המאפיינים
2807,גנטית
2808,האלמוגים
2809,הזבובים
2810,בקרבי
2811,צחק
2812,מכיר
2813,קולי
2814,השמים
2815,צילום
2816,נמסר
2817,שייך
2818,במה
2819,קוראים
2820,באדמה
2821,צמח
2822,צר
2823,נשארו
2824,מהרה
2825,שבאו
2826,קלות
2827,ענפי
2828,שומר
2829,שחורים
2830,עסקים
2831,זמני
2832,שנייה
2833,זכאי
2834,התייחס
2835,הטילו
2836,וכאשר
2837,חמור
2838,אפשרית
2839,אנושי
2840,החליטה
2841,הזכות
2842,הדומה
2843,במהרה
2844,רד
2845,מכאן
2846,מסמר
2847,לרב
2848,לנוע
2849,שהביאו
2850,קשת
2851,קרקע
2852,פרצו
2853,עלילה
2854,אובדן
2855,אוסף
2856,כישלון
2857,המזרחית
2858,הבשר
2859,דמיון
2860,גול
2861,סיפורים
2862,נע
2863,כשיר
2864,תגבורת
2865,השבויים
2866,נסוגו
2867,הרוגים
2868,מטוסים
2869,הקצינים
2870,מפרץ
2871,הוצאו
2872,שפות
2873,צו
2874,מלכותו
2875,הבמאי
2876,ליברלית
2877,ובראשם
2878,ובנוסף
2879,בשיתוף
2880,להופיע
2881,לבניית
2882,קטע
2883,המקומות
2884,האמנים
2885,לימודי
2886,להבחין
2887,תכונות
2888,וזכה
2889,פיצוץ
2890,עבודת
2891,אימונים
2892,המתחם
2893,הבינוני
2894,העיוורים
2895,יציאת
2896,בתחומי
2897,הפקת
2898,האבל
2899,אלבום
2900,מרתון
2901,המירוץ
2902,הסיף
2903,מאומה
2904,הכבוד
2905,הנסיכה
2906,בהחלט
2907,הקן
2908,יבוא
2909,תוכל
2910,עשתה
2911,השחרור
2912,רצו
2913,כתוב
2914,הראה
2915,יורד
2916,לפניו
2917,עוברים
2918,הכריזה
2919,הבעיה
2920,נוח
2921,יחדיו
2922,לוותר
2923,לחיים
2924,פינוי
2925,גופו
2926,בכנסת
2927,מנהל
2928,להתייחס
2929,דרומית
2930,גבולות
2931,מטרה
2932,לשלב
2933,לדרום
2934,וידאו
2935,שחרור
2936,פגעו
2937,איי
2938,המוזיקה
2939,המקרים
2940,הקדוש
2941,הכניסה
2942,הספורט
2943,בראיון
2944,בצורות
2945,בסביבה
2946,מתקפה
2947,הדיוויזיה
2948,הביצורים
2949,במחנות
2950,החוקה
2951,במערכה
2952,לברית
2953,החזיקו
2954,עסקו
2955,הידועה
2956,בכיוון
2957,ממלכת
2958,מסמכים
2959,ואילך
2960,שקיבלו
2961,עמם
2962,טקס
2963,פריצת
2964,היסטוריים
2965,הפגיעה
2966,גרעין
2967,ביצירת
2968,מכיל
2969,תחומי
2970,תאוריה
2971,שכתב
2972,המסלול
2973,הרבים
2974,יישוב
2975,הרובע
2976,בתקופות
2977,לפיתוח
2978,קולנוע
2979,בהשפעת
2980,מדע
2981,הטבעית
2982,הדיפלומטיה
2983,סופרים
2984,מחקרים
2985,הפסלים
2986,בחקר
2987,בסוג
2988,שרירים
2989,הזכר
2990,שריקה
2991,יודעת
2992,חושבת
2993,שמעתי
2994,אומרת
2995,איזו
2996,הרעב
2997,לפנים
2998,יקרה
2999,ויהי
3000,קרונות
3001,לאיש
3002,מאמין
3003,הנס
3004,שמחה
3005,רגליו
3006,תפוחי
3007,בצל
3008,להכיר
3009,לנהל
3010,פונה
3011,ביד
3012,המחנה
3013,חלקה
3014,רשות
3015,משכן
3016,לציון
3017,שוק
3018,פינה
3019,עורך
3020,אביה
3021,אבי
3022,כראש
3023,ביתו
3024,ספינה
3025,נוהגים
3026,משמשת
3027,לתמוך
3028,להיכנס
3029,שהפך
3030,שהחל
3031,שנערכו
3032,עצמאית
3033,איבדו
3034,חזה
3035,אסון
3036,הוצגו
3037,החוקי
3038,הגמר
3039,באמצעים
3040,בחלקו
3041,צהוב
3042,כוחותיו
3043,ההתקדמות
3044,לקבלת
3045,במרד
3046,סחר
3047,השמאל
3048,נרחבים
3049,שינה
3050,כלכלי
3051,טענות
3052,מסיבה
3053,שהוקם
3054,האזורים
3055,נפטר
3056,מקרב
3057,השפיעה
3058,ברורה
3059,ספרות
3060,עמק
3061,ביטחון
3062,בחלקים
3063,בהשוואה
3064,רחבי
3065,תמונות
3066,תאוריות
3067,חלקו
3068,הקשורים
3069,העוסקים
3070,בימינו
3071,סניף
3072,יהודיים
3073,הציוני
3074,רבן
3075,בולטת
3076,נמנים
3077,בממוצע
3078,עלילת
3079,בתחרויות
3080,הטבעיים
3081,סרטי
3082,רכיבה
3083,פשוטי
3084,המכניקה
3085,חייבת
3086,אינך
3087,מסודר
3088,להאמין
3089,הגבעה
3090,שמנה
3091,שקל
3092,ניר
3093,לשאול
3094,הילד
3095,התחיל
3096,מזל
3097,סעיף
3098,מיץ
3099,לאחרונה
3100,אמיתי
3101,לחדור
3102,עוזר
3103,המתאים
3104,הלכו
3105,השמן
3106,הזכרים
3107,בינתיים
3108,בערך
3109,ליל
3110,להעלות
3111,שורה
3112,עונה
3113,זרם
3114,היקום
3115,השקט
3116,החלב
3117,צדק
3118,ארמון
3119,המלח
3120,הסתיימה
3121,ציין
3122,סופית
3123,ממערב
3124,מטרת
3125,לחצות
3126,לסיום
3127,ולפיכך
3128,שירו
3129,שכבת
3130,פשוטים
3131,כינה
3132,כספים
3133,המכון
3134,הופעת
3135,הופעות
3136,השראה
3137,הפנימי
3138,הכדור
3139,הגזע
3140,צד
3141,סף
3142,נמוכים
3143,נוצרו
3144,נכשלו
3145,הצבאות
3146,טבח
3147,לסגת
3148,השפלה
3149,לרשות
3150,פוליטיות
3151,הרשמית
3152,לממשלה
3153,למטרה
3154,השבטים
3155,צבאות
3156,ביצעו
3157,בזירה
3158,מאמצים
3159,מכלל
3160,התוצאות
3161,סירבו
3162,ניהול
3163,מוחלטת
3164,ואכן
3165,שנקראה
3166,הובילו
3167,החליטו
3168,בערים
3169,רדיו
3170,סייעו
3171,מסוף
3172,והפך
3173,חינוך
3174,חלוקת
3175,חוקים
3176,כנסיית
3177,המושבה
3178,השלב
3179,האות
3180,לנשים
3181,תנאים
3182,אימון
3183,חברות
3184,כללית
3185,המשמש
3186,הגן
3187,בינלאומי
3188,בנושאים
3189,לאמנות
3190,קבוצתו
3191,עיקריים
3192,המוזיאון
3193,הפתיחה
3194,בהיעדר
3195,צלזיוס
3196,נתונים
3197,סילוק
3198,במקורות
3199,ריבוי
3200,מכון
3201,לוואי
3202,ברשימת
3203,לשפה
3204,הבקיע
3205,ריצה
3206,החולד
3207,עניתי
3208,שאנחנו
3209,השמיכה
3210,השוטר
3211,הקוקיה
3212,הפרעוש
3213,האיכר
3214,הספסל
3215,התפוח
3216,הפשע
3217,נמלים
3218,לעצמי
3219,העורך
3220,היקר
3221,הציפורים
3222,ישבו
3223,להטיל
3224,שכר
3225,בראשי
3226,ילדי
3227,עמוקה
3228,הבוקר
3229,ליום
3230,לצפות
3231,העדה
3232,צל
3233,מוסר
3234,נעים
3235,ושאר
3236,ואחד
3237,עומדים
3238,אות
3239,חוף
3240,הרגיל
3241,רגילה
3242,נוטה
3243,נכונה
3244,מוכנים
3245,יכולתו
3246,וכלי
3247,שמירה
3248,המראה
3249,הנמל
3250,הנקבה
3251,דלק
3252,בשיר
3253,לזו
3254,לכדי
3255,שעדיין
3256,פירוש
3257,פקודה
3258,עצמאי
3259,חלה
3260,זוכה
3261,כבדה
3262,המדע
3263,העין
3264,הכלי
3265,הטרור
3266,הניסיון
3267,גבול
3268,במטבח
3269,בשמו
3270,בעבודה
3271,רפואה
3272,סיפורי
3273,נלחמו
3274,נהנה
3275,שביתת
3276,מאורע
3277,המפקד
3278,מלכתחילה
3279,החוקים
3280,רכוש
3281,התקפות
3282,בתמורה
3283,בקרבות
3284,להפסיק
3285,שלל
3286,חופשיים
3287,המושבות
3288,התקדמות
3289,במקומו
3290,נשלח
3291,מיקום
3292,חידוש
3293,טווח
3294,תיאטרון
3295,תקדים
3296,וכתוצאה
3297,פרטיים
3298,הובאו
3299,החלטות
3300,מתקיים
3301,מוסד
3302,לסרט
3303,וניתן
3304,קודש
3305,עלול
3306,אישים
3307,מורכבת
3308,מחלקת
3309,מגורים
3310,מבקרים
3311,יצירות
3312,לציין
3313,ובעל
3314,שנבנה
3315,פגש
3316,המושג
3317,המשתתפים
3318,העוסק
3319,הגל
3320,דוגמאות
3321,במגוון
3322,בהיותו
3323,ניצב
3324,עיוורים
3325,המרי
3326,מחלקה
3327,ובייחוד
3328,במקרא
3329,משמשים
3330,מציג
3331,תרגום
3332,בשיטות
3333,באולימפיאדת
3334,אורגניות
3335,החשמלי
3336,פעמי
3337,השמיע
3338,ביצה
3339,באיזה
3340,לגדול
3341,ארוחת
3342,בונה
3343,וכמו
3344,האוכל
3345,מבט
3346,וכמה
3347,שעת
3348,דיבר
3349,שעברה
3350,מקבלים
3351,לנצח
3352,פועלת
3353,הבטיח
3354,למלך
3355,שירות
3356,היכולת
3357,סיכוי
3358,מוכן
3359,שורות
3360,המחלקה
3361,ההצלחה
3362,ההסכם
3363,הסיכוי
3364,גרעיני
3365,בהגנה
3366,בדרכו
3367,בטענה
3368,נתנו
3369,משטרה
3370,מפגש
3371,מאזור
3372,לשיא
3373,תוצאה
3374,תכנן
3375,שעברו
3376,הסכמה
3377,גרמה
3378,במובן
3379,סגור
3380,הסובייטית
3381,מטוסי
3382,המחנות
3383,הטנקים
3384,אימפריית
3385,פיקודו
3386,ולמעשה
3387,שנועדה
3388,התגוררו
3389,התנגד
3390,הודו
3391,ההרים
3392,ליחידות
3393,שהוקמה
3394,הוראות
3395,הפעיל
3396,כשל
3397,המדובר
3398,השינוי
3399,בשנית
3400,מקלעים
3401,מצע
3402,לקבוצת
3403,הקלעים
3404,נועדה
3405,מעורב
3406,מחברי
3407,מטבח
3408,תפקידו
3409,שימושים
3410,עובדים
3411,הפרשה
3412,האנושות
3413,הרחבה
3414,בבסיס
3415,אדריכל
3416,פרעות
3417,הפעולות
3418,משימות
3419,המרכזיים
3420,הכלים
3421,מסחרי
3422,הוצאת
3423,מאפייני
3424,טמפרטורה
3425,פותח
3426,העשרה
3427,הייסורים
3428,האבולוציה
3429,העצם
3430,מהירות
3431,לספורטאים
3432,גדילי
3433,מירוץ
3434,מלאכותית
3435,נגיף
3436,ובכן
3437,כמוני
3438,המון
3439,בריה
3440,ושוב
3441,השעון
3442,החיות
3443,הגברת
3444,מספרים
3445,לאנשים
3446,איתם
3447,המעשה
3448,מונח
3449,שים
3450,מר
3451,מסכים
3452,ארצה
3453,הלח
3454,בשיא
3455,משטרת
3456,יערות
3457,למרחק
3458,ואולי
3459,הסופרים
3460,גביע
3461,במעלה
3462,ביתר
3463,בחצי
3464,ראשונה
3465,רגיל
3466,נזק
3467,מתחילים
3468,מגע
3469,ירידה
3470,קובע
3471,עלולים
3472,אבני
3473,חנינה
3474,ביקור
3475,רצונו
3476,סבל
3477,ממזרח
3478,משלו
3479,משותף
3480,יצור
3481,לשכנע
3482,לחקור
3483,להתרחש
3484,להשלים
3485,שנמצא
3486,קושי
3487,פוליטיים
3488,עוסקת
3489,ערים
3490,חומה
3491,כמקום
3492,כביש
3493,המזרחיים
3494,התחתונה
3495,הקדושים
3496,העיתון
3497,גילו
3498,רשימת
3499,רגלים
3500,סך
3501,הקיפו
3502,המגינים
3503,ירו
3504,הקונגרס
3505,בשטחים
3506,מתנדבים
3507,שנועד
3508,התפשטות
3509,מנע
3510,המשותף
3511,המשבר
3512,ההכנות
3513,הסופית
3514,ותחילת
3515,פיקד
3516,כבש
3517,בציבור
3518,מוגבלת
3519,להעניק
3520,עצמן
3521,היוותה
3522,בודד
3523,נתפסו
3524,מוצג
3525,ימיים
3526,לדגל
3527,לבחור
3528,שכללו
3529,שנכתב
3530,קומה
3531,עיקריות
3532,אורכו
3533,החברתית
3534,הכוללת
3535,בקריירה
3536,בעבודות
3537,באמנות
3538,ציר
3539,נקראת
3540,מצויה
3541,שאינן
3542,חייל
3543,האסון
3544,דיכוי
3545,דתיים
3546,במוזיאון
3547,רחובות
3548,הכפיפה
3549,להר
3550,אנושית
3551,מתייחס
3552,שירתו
3553,הציבורית
3554,עונות
3555,אמו
3556,הצורה
3557,פילוסופיה
3558,הביקורת
3559,תבליטים
3560,הגדילה
3561,המושא
3562,הגיבור
3563,לקבוצה
3564,חוקרת
3565,החלבונים
3566,הדקר
3567,הגדילים
3568,השלשול
3569,העשב
3570,משונה
3571,קראה
3572,תראה
3573,ומיד
3574,חיה
3575,יבשה
3576,לדברי
3577,בבקשה
3578,ציפורים
3579,יוכלו
3580,מותר
3581,שבא
3582,התפקיד
3583,השבת
3584,נפצעו
3585,לעבודה
3586,להתקדם
3587,לבנים
3588,נפתחה
3589,נכבד
3590,מחיר
3591,מחצית
3592,קרובים
3593,האמין
3594,נאום
3595,נראית
3596,מגדלים
3597,מטעני
3598,למסור
3599,לנקוט
3600,שעמד
3601,קטעים
3602,כלא
3603,האיכרים
3604,החזק
3605,גדלה
3606,במי
3607,בעודו
3608,נושאי
3609,מאוחרים
3610,ימין
3611,לירות
3612,לקחו
3613,לסוג
3614,שהצליח
3615,עלות
3616,עקבות
3617,היחידים
3618,הפרש
3619,העל
3620,הגומלין
3621,הנשימה
3622,דחה
3623,גובה
3624,בארמון
3625,המפקדים
3626,ניתנה
3627,למרד
3628,ובסופו
3629,מהירה
3630,חיו
3631,ממדינות
3632,לכיכר
3633,הראשיים
3634,סברו
3635,לחומות
3636,ותוך
3637,שרשרת
3638,הפוליטיים
3639,דתית
3640,דתי
3641,בקנה
3642,בענייני
3643,סטודנטים
3644,נתיב
3645,לז
3646,שמקורו
3647,בשורות
3648,בחירת
3649,מחודשת
3650,לזכות
3651,תוכנן
3652,כלכלית
3653,הישיר
3654,התפתחו
3655,האינדיאנים
3656,הבסיסי
3657,הראשוני
3658,בחודשים
3659,בנוי
